domain,id,description,phone_corp,region,discovered_at,relevance_score,category,name,url,email_corp,address,source_url,last_updated,is_active
casaslahacienda.cl,137,Nos encargamos de cada detalle para que solo tengas que preocuparte de disfrutar tu nuevo hogar.,+56 5699 8763,,2026-03-23 15:41:14.808332,0.0,SIP,Llave en Mano – Casas La Hacienda,https://www.casaslahacienda.cl/llave-en-mano/,ventas@casaslahacienda.cl,,https://www.casaslahacienda.cl/llave-en-mano/,2026-03-23 15:41:14.808336,True
vimafechile.cl,138,"La seguridad de los trabajadores en su ambiente laboral y la efectiva gestión de mantenimiento de los activos físicos, constituyen una tríada en cuya visión integral radica parte del éxito de la empresa moderna.",,,2026-03-23 15:41:26.030905,0.0,modular,CONTENEDORES MODULARES,https://vimafechile.cl/,,,https://vimafechile.cl/,2026-03-23 15:41:26.030909,True
talehome.cl,139,"Constructora de Domos geodésicos en Chile para inversión habitacional o turística, con planificación técnica, control de costos y ejecución integral en el sur.",,,2026-03-23 15:41:27.158937,0.0,desconocida,"Constructora de Domos Geodésicos Talehome - Constructora de Domos geodésicos modulares, prefabricados y llave en mano domos prefabricados en Chile",https://talehome.cl/,,,https://talehome.cl/,2026-03-23 15:41:27.158941,True
casaschiloe.cl,140,Somos la mejor alternativa en el Chiloé y en el sur de Chile para que usted cumpla el sueño de la casa propia.,+56 34094385,,2026-03-23 15:41:44.928982,0.0,prefabricada,Casas Chiloé – Servicios inmobiliarios en Chiloé,https://www.casaschiloe.cl/,casaschiloe@gmail.com,,https://www.casaschiloe.cl/,2026-03-23 15:41:44.928986,True
app.guruconecta.com,141,"Sistema informático completo de gestión. Todas las herramientas para gestionar tu negocio, fidelizar clientes y crear una página web propia y personalizada.",,,2026-03-23 15:41:48.112327,0.0,desconocida,guru,https://app.guruconecta.com/,,,https://app.guruconecta.com/,2026-03-23 15:41:48.112332,True
casaspucon.cl,142,Entregamos un servicio avalado por más de 20 años de experiencia. Nuestra propuesta contempla el acompañamiento al cliente en distintas etapas del proyecto. Contamos con equipos especializados e instaladores calificados,,,2026-03-23 15:41:58.141935,0.0,desconocida,Casas Pucon Constructora,https://casaspucon.cl/,,,https://casaspucon.cl/,2026-03-23 15:41:58.141939,True
construyesustentable.cl,143,"Integramos desde un inicio a proveedores y profesionales especializados en sus áreas y productos, generando soluciones constructivas eficientes con beneficios múltiples y de mayor calidad con ahorro directo a toda la cadena de valor.",,,2026-03-23 15:42:08.724754,0.0,SIP,"Casas sustentables: bioclimaticas, ecológicas y eficientes energeticamente.",https://construyesustentable.cl/,,,https://construyesustentable.cl/,2026-03-23 15:42:08.724758,True
ayuda.mercadopublico.cl,144,No description available,,,2026-03-23 15:42:24.440720,0.0,desconocida,"Página principal
		Centro de ayuda",https://ayuda.mercadopublico.cl/,,,https://ayuda.mercadopublico.cl/,2026-03-23 15:42:24.440724,True
slaico.cl,145,"Diseñamos y fabricamos Kit básicos para casas, refugios, glamping, taller, invernaderos en domos prefabricados con o sin instalación.",,,2026-03-23 15:42:29.656561,0.0,desconocida,Slaico Lab,https://www.slaico.cl/domos-prefabricados/,slaicospa@gmail.com,,https://www.slaico.cl/domos-prefabricados/,2026-03-23 15:42:29.656565,True
viviendasaconcagua.com,146,No description available,,,2026-03-23 15:42:30.623728,0.0,desconocida,Viviendas Aconcagua,http://www.viviendasaconcagua.com/,,,http://www.viviendasaconcagua.com/,2026-03-23 15:42:30.623733,True
domosprefabricados.cl,147,🏠 Domos geodésicos Chile desde $1.990.000 ✓ Kits para armar 5-12m ✓ Llave en mano ✓ Resistentes sismos ✓ Financiamiento disponible,+56 51134567,,2026-03-23 15:42:39.226356,0.0,modular,"Domos Prefabricados | Diseño, Arquitectura y Construcción de Domos Geodésicos en Chile",https://domosprefabricados.cl/,+56951134567contacto@domosprefabricados.clInicioProyectosllave,,https://domosprefabricados.cl/,2026-03-23 15:42:39.226360,True
doomos.cl,148,"Tenemos 7 resultados para casas prefabricadas angol actualizados ✅ de dueños y corredoras; con fotos, mapa, entorno y detalles; cotiza sin compromiso.",,,2026-03-23 15:42:40.550704,0.0,prefabricada,Casas prefabricadas angol 7 propiedades.,https://www.doomos.cl/casas-prefabricadas-angol,,,https://www.doomos.cl/casas-prefabricadas-angol,2026-03-23 15:42:40.550709,True
capacitacion.chilecompra.cl,149,No description available,,,2026-03-23 15:42:43.754210,0.0,desconocida,Página Principal,http://capacitacion.chilecompra.cl/,,,http://capacitacion.chilecompra.cl/,2026-03-23 15:42:43.754215,True
cbiobio.cl,150,No description available,+56 23466500,,2026-03-23 15:42:54.548490,0.0,desconocida,Constructora Bio Bio S.A. – Grupo Bio Bio,https://cbiobio.cl/,benoscorporativo@cbiobio.cl,,https://cbiobio.cl/,2026-03-23 15:42:54.548494,True
casasdelacosta.cl,151,Casas de la Costa ofrece casas prefabricadas personalizadas en el litoral central de Chile. Diseñamos hogares sostenibles con opciones llave en mano y servicios de calidad,+56 9744 6775,,2026-03-23 15:42:55.983231,0.0,prefabricada,Casas de la Costa,https://casasdelacosta.cl/,contacto@casasdelacosta.cl,,https://casasdelacosta.cl/,2026-03-23 15:42:55.983235,True
domosdelsur.cl,152,"Domos Del Sur ofrece domos geodésicos prefabricados e importados de alta calidad para viviendas, oficinas, espacios comerciales y más. Diseño innovador, eficiente y en armonía con la naturaleza.",+56 2966 0775,,2026-03-23 15:43:04.042269,0.0,desconocida,Domos Del Sur,https://domosdelsur.cl/,0775contacto@domosdelsur.clInicioTiendaBuilderGaler,,https://domosdelsur.cl/,2026-03-23 15:43:04.042274,True
refugiosnativos.cl,153,Nos especializamos en la arquitectura y construcción de montaña en el Sur de Chile. Nuestros Refugios de Montaña son fabricadas con materiales de primera calidad y mano de obra especializada. Realizamos proyectos estandarizados y otros personaliza...,+56 4429 2000,,2026-03-23 15:43:10.360131,0.0,SIP,Refugios Nativos,https://refugiosnativos.cl/,info@refugiosnativos.cl,,https://refugiosnativos.cl/,2026-03-23 15:43:10.360135,True
sernac.cl,154,SERNAC citó a declarar a representante de Casas O'Higgins por incumplimientos en entrega de viviendas prefabricadas,,,2026-03-23 15:43:10.969231,0.0,prefabricada,SERNAC: Noticias,https://www.sernac.cl/portal/604/w3-article-86516.html,,,https://www.sernac.cl/portal/604/w3-article-86516.html,2026-03-23 15:43:10.969235,True
eco.mercadopublico.cl,155,"Parece que JavaScript está deshabilitado en su navegador. Para obtener la mejor experiencia en nuestro sitio, asegúrese de activar Javascript en su navegador.",,,2026-03-23 15:43:23.455449,0.0,desconocida,Economia Circular,https://eco.mercadopublico.cl/economia_circular/,,,https://eco.mercadopublico.cl/economia_circular/,2026-03-23 15:43:23.455453,True
panelbox.cl,156,"Espacios modulares de lujo, construiremos en tempo récord, tu casa modular, tu tiny house, o tu oficina, desde el BíoBio hasta Aysén",+56 8555 6172,,2026-03-23 15:44:01.812553,0.0,modular,Panelbox,https://panelbox.cl/,contacto@panelbox.cl,,https://panelbox.cl/,2026-03-23 15:44:01.812557,True
thewall.cl,157,Nuestros clientes nos recomiendan. Hablemos de tu nuevo proyecto.,+56 9632 1615,,2026-03-23 15:44:24.960158,0.0,SIP,The Wall,https://thewall.cl/construccion-rapida-eficiente-y-sostenible-con-los-paneles-sip-de-the-wall/,ventas@thewall.cl,,https://thewall.cl/construccion-rapida-eficiente-y-sostenible-con-los-paneles-sip-de-the-wall/,2026-03-23 15:44:24.960165,True
domosvaldivia.cl,158,No description available,+56 71042780,,2026-03-23 15:44:32.188187,0.0,desconocida,Domosvaldivia.cl – Domosvaldivia.cl,https://domosvaldivia.cl/,,,https://domosvaldivia.cl/,2026-03-23 15:44:32.188191,True
twitter.com,159,We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center.,,,2026-03-23 15:44:53.064385,0.0,desconocida,X (formerly Twitter),https://twitter.com/habitissimo,,,https://twitter.com/habitissimo,2026-03-23 15:44:53.064390,True
biourban.cl,160,"Superficie inicial de 54 m2, mas 36 m2 de ampliación, alternativas en 2 y 3 niveles. Proceso de acreditación para MINVU DS19 y Loteos privados con subsidios o crédito hipotecario.",,,2026-03-23 15:44:57.890230,0.0,modular,Biourban,https://www.biourban.cl/viviendas-modulares-sustentables-2020/,,,https://www.biourban.cl/viviendas-modulares-sustentables-2020/,2026-03-23 15:44:57.890234,True
patagualhome.cl,161,"Conoce nuestros productos Tiny Home Desde 27,4 hasta 69,4 m2Modelos: Original, Dúplex, Space, Triple.Fabricación en 90 días*DESDE 670 a 1550 UF* COTIZAR VER BROCHURE Town Houses Proyectos Inmobiliarios (desde 4 unidades) 69 m22D y 3D - 1B y 2BTiem...",,,2026-03-23 15:45:11.223038,0.0,modular,Patagual Home - Calidad que da confianza,https://patagualhome.cl/,contacto@patagualhome.cl,,https://patagualhome.cl/,2026-03-23 15:45:11.223042,True
viviendassantamarta.cl,162,En nuestra empresa encontrará el mejor servicio de construcción de casas prefabricadas. Hacemos realidad sus sueños a precios competitivos. Lo esperamos,+56 3901 7538,,2026-03-23 15:45:13.706007,0.0,prefabricada,Construcción de casas prefabricadas en Cabrero,https://www.viviendassantamarta.cl/,santamartaltda@gmail.com,,https://www.viviendassantamarta.cl/,2026-03-23 15:45:13.706011,True
chiledomos.cl,163,"Domos geodésicos y casas domo en Chile. Construcción sustentable desde $2.500.000. Instalación en todo Chile: Santiago, Valparaíso, Pucón, Ovalle. ¡Consulta gratis!",+56 9726 2200,,2026-03-23 15:45:15.014202,0.0,desconocida,ChileDomos.cl,https://chiledomos.cl/,2200contacto@chiledomos.clSantiago,,https://chiledomos.cl/,2026-03-23 15:45:15.014206,True
talcaprefabricadas.cl,164,"Queremos llegar a todos los rincones de nuestro país, e incluso traspasar las fronteras, haciendo que nuestro producto sea de amplio acceso y alto reconocimiento. Y recuerda, en Talca prefabricadas lo hacemos por ti.",+56 7596 6631,,2026-03-23 15:45:19.179288,0.0,prefabricada,Talca Prefabricadas – Lo hacemos x ti,https://www.talcaprefabricadas.cl/,contacto@talcaprefabricadas.cl,,https://www.talcaprefabricadas.cl/,2026-03-23 15:45:19.179292,True
casas7lagos.cl,165,No description available,,,2026-03-23 15:45:21.791815,0.0,desconocida,casas7lagos.cl,https://casas7lagos.cl/,,,https://casas7lagos.cl/,2026-03-23 15:45:21.791824,True
autonomamodulares.cl,166,Creamos soluciones modulares que se adaptan a tus necesidades y que son construidas especialmente para esta región y sus características climáticas.,+56 5229 8883,,2026-03-23 15:45:51.203729,0.0,modular,Autónoma Modulares,https://autonomamodulares.cl/,contacto@autonomamodulares.cl,,https://autonomamodulares.cl/,2026-03-23 15:45:51.203733,True
casasvallesdelsur.cl,167,No description available,,,2026-03-23 15:45:53.469213,0.0,desconocida,Casas Valles Del Sur,https://www.casasvallesdelsur.cl/,,,https://www.casasvallesdelsur.cl/,2026-03-23 15:45:53.469217,True
prefabricadassanignacio.cl,168,"Casas San Ignacio nace en el año 2006, después de una larga trayectoria en el rubro maderero, que se remonta desde los años 70, primero explotando bosques por toda la región del Bíobío para luego establecernos en la ciudad de Tomé con nuestra empr...",,,2026-03-23 15:46:28.911932,0.0,prefabricada,Prefabricadas San Ignacio,https://www.prefabricadassanignacio.cl/,contacto@prefabricadassanignacio.cl,,https://www.prefabricadassanignacio.cl/,2026-03-23 15:46:28.911936,True
patagoniahouse.cl,169,No description available,,,2026-03-23 15:46:29.666657,0.0,desconocida,Patagonia House Spa,https://www.patagoniahouse.cl/,,,https://www.patagoniahouse.cl/,2026-03-23 15:46:29.666661,True
construyetudomo.cl,170,"Construccion de Domos Geodésicos en chile, vamos al lugar que sea a construir el domo de tus sueños | construyetudomo.cl",+56 5129 0672,,2026-03-23 15:46:33.372113,0.0,desconocida,construyetudomo.cl,https://construyetudomo.cl/,,,https://construyetudomo.cl/,2026-03-23 15:46:33.372118,True
casassandoval.cl,171,Somos una empresa familiar de la quinta región con 20 años dedicados a la construcción de casas de madera y con más de 750 proyectos entregados de forma satisfactoria sobrepasando siempre las expectativas de nuestros clientes más exigentes.,+56 3100 8214,,2026-03-23 15:46:48.981262,0.0,prefabricada,casassandoval,https://www.casassandoval.cl/,constructoratocornalltda@gmail.comEstaremos,,https://www.casassandoval.cl/,2026-03-23 15:46:48.981267,True
casaslacapilla.cl,172,CASA 54 MTS desde $1.900.000 PROCESO DE COMPRA Agenda visita Realiza un abono Paga el % final a la entrega de tu casa Cotiza en lineaContacto x WathsApp,+56 73301380,,2026-03-23 16:31:41.713415,0.0,prefabricada,Casas Prefabricadas La Capilla - Calidad & Sustentabilidad,https://casaslacapilla.cl/casa-54-mts/,,,https://casaslacapilla.cl/casa-54-mts/,2026-03-23 16:31:41.713421,True
trebolspa.cl,173,No description available,+56 32434267,,2026-03-23 16:32:04.124444,0.0,prefabricada,Casas Prefabricadas – TREBOL SPA,https://www.trebolspa.cl/categoria-producto/casas-prefabricadas/,ventas@trebolspa.cl,,https://www.trebolspa.cl/categoria-producto/casas-prefabricadas/,2026-03-23 16:32:04.124449,True
intercontainers.cl,174,Contenedores habitacionales Los contenedores habitables son estructuras modulares diseñadas para proporcionar espacios de vivienda temporales o permanentes en diversos entornos. Fabricados a partir de contenedores de acero corten o materiales pref...,+56 5879 9619,,2026-03-23 16:32:08.478601,0.0,modular,"Contenedores. Venta de Containers sala de ventas. bodegas, oficinas planta libre y casetas de guardias. Baterias de baño - Containers. Venta de contenedores Maritimos, Reefers. Stgo, Chile",https://www.intercontainers.cl/contenedores-habitables.php,,,https://www.intercontainers.cl/contenedores-habitables.php,2026-03-23 16:32:08.478606,True
riqueval.cl,175,"Construimos Casas prefabricadas con diseños innovadores , rápida construcción y de calidad. Más de 26 años de experiencia. Melipilla, Santiago y regiones de Chile",+56 87681615,,2026-03-23 16:32:21.208871,0.0,prefabricada,Casas Prefabricadas Riqueval,https://riqueval.cl/,ventas@riqueval.cl,,https://riqueval.cl/,2026-03-23 16:32:21.208875,True
casaskit.cl,176,+56 9 7138 9841+56 9 7656 4922+56 9 6125 7377+56 9 3224 5175+56 9 5363 3705,+56 7138 9841,,2026-03-23 16:32:28.059020,0.0,desconocida,Contacto – Casas KIT,https://casaskit.cl/contacto/,Ventas@casaskit.clVentas,,https://casaskit.cl/contacto/,2026-03-23 16:32:28.059024,True
casasnordicas.cl,177,"Para el proyecto de construcción tu casa, te asignamos un especialista en proyectos y espacios exteriores.",+56 2228 8402,,2026-03-23 16:32:31.028714,0.0,SIP,Casas de Metalcom – CASAS NORDICAS,https://www.casasnordicas.cl/portafolio/casas-de-metalcom/,info@casasnordicas.cl,,https://www.casasnordicas.cl/portafolio/casas-de-metalcom/,2026-03-23 16:32:31.028718,True
tiny-home.cl,178,"Privilegia tu estilo de vidaTrabaja con total libertad Instalamos tu Tiny-Home, donde tu quieras Cotiza aquíArriendas Donde trabajasConstruimos donde vives Instalamos tu Tiny-Home, donde tu quierasCotiza aquíRecibiendo el futuroConstruimos tu desc...",+56 6473 8781,,2026-03-23 16:32:39.776048,0.0,desconocida,TINY-HOME - Instalamos tu hogar hasta en 90 días.,https://tiny-home.cl/,nventas@tiny-home.cl,,https://tiny-home.cl/,2026-03-23 16:32:39.776052,True
revistamarina.cl,179,No description available,,,2026-03-23 16:32:53.833230,0.0,desconocida,revistamarina.cl,https://revistamarina.cl/revistas/2014/4/guevara.pdf,,,https://revistamarina.cl/revistas/2014/4/guevara.pdf,2026-03-23 16:32:53.833234,True
fastwork.cl,180,¿Quieres ahorrar tiempo y dinero en tu proyecto de construcción? La construcción en seco y los paneles de hormigón son la respuesta. Obtén información,+56 9289 3373,,2026-03-23 16:33:20.523422,0.0,modular,fastwork.cl,https://www.fastwork.cl/,jcortes@fastwork.cl,,https://www.fastwork.cl/,2026-03-23 16:33:20.523427,True
femarq.cl,181,No description available,+56 3778 3954,,2026-03-23 16:33:30.270883,0.0,desconocida,FEMARQ SPA,https://femarq.cl/,contacto@femarq.cl,,https://femarq.cl/,2026-03-23 16:33:30.270890,True
corma.cl,182,Biblioteca digital Políticas y reglamento Suscríbete,+56 23314200,,2026-03-23 16:33:33.369607,0.0,desconocida,» BID y CORFO impulsan la construcción sustentable en madera como eje de productividad e innovación en Chile,https://www.corma.cl/blog/bid-y-corfo-impulsan-la-construccion-sustentable-en-madera-como-eje-de-productividad-e-innovacion-en-chile/,gerencia@corma.cl,,https://www.corma.cl/blog/bid-y-corfo-impulsan-la-construccion-sustentable-en-madera-como-eje-de-productividad-e-innovacion-en-chile/,2026-03-23 16:33:33.369612,True
casaprefabricada.cl,183,Las casas mediterráneas se caracterizan por techos planos y colores pasteles. Encuentra la tuya en el gran buscador de casas prefabricadas en Chile.,,,2026-03-23 16:33:43.078752,0.0,SIP,Casa Prefabricada Chile,https://casaprefabricada.cl/modelos/casas-mediterraneas/?srsltid=AfmBOoqGlWF2qbaSpsSetJQUsciJuXPktXaRtj62vWYAV4pGv19--iF3,,,https://casaprefabricada.cl/modelos/casas-mediterraneas/?srsltid=AfmBOoqGlWF2qbaSpsSetJQUsciJuXPktXaRtj62vWYAV4pGv19--iF3,2026-03-23 16:33:43.078756,True
contenedoresalma.cl,184,"Casas modulares plegables, entrega inmediata y 30 años de vida útil.",+56 65767081,,2026-03-23 16:33:50.840678,0.0,modular,Contenedores Alma,https://contenedoresalma.cl/,ariel.ventas@contenedoresalma.cl,,https://contenedoresalma.cl/,2026-03-23 16:33:50.840682,True
sociedadpoliticaspublicas.cl,185,No description available,,,2026-03-23 16:33:54.909208,0.0,desconocida,sociedadpoliticaspublicas.cl,https://www.sociedadpoliticaspublicas.cl/archivos/BLOQUE2/Vivienda_y_Politicas_Publicas/Construccion_Industrializada_para_la_Vivienda_Social_en_Chile_Analisis_de_su_Impacto_Potencial.pdf,,,https://www.sociedadpoliticaspublicas.cl/archivos/BLOQUE2/Vivienda_y_Politicas_Publicas/Construccion_Industrializada_para_la_Vivienda_Social_en_Chile_Analisis_de_su_Impacto_Potencial.pdf,2026-03-23 16:33:54.909212,True
fotocasa.cl,186,"Casas galvanizadas importadas desde China. Alta calidad, diseÃ±o moderno y entrega rÃ¡pida en todo Chile.",+56 7611 6990,,2026-03-23 16:33:59.423275,0.0,prefabricada,Fotocasa.cl,https://fotocasa.cl/,ventas@fotocasa.cl,,https://fotocasa.cl/,2026-03-23 16:33:59.423279,True
construye2025.cl,187,"La iniciativa comenzará con la constitución de una gobernanza integrada por instituciones públicas, privadas y académicas.",,,2026-03-23 16:34:15.688812,0.0,desconocida,Corfo anuncia proyecto estratégico para impulsar la industria de la Construcción Industrializada de Viviendas en Ñuble – Construye2025,https://construye2025.cl/2023/06/17/corfo-anuncia-proyecto-estrategico-para-impulsar-la-industria-de-la-construccion-industrializada-de-viviendas-en-nuble/,contacto@construye2025.cl,,https://construye2025.cl/2023/06/17/corfo-anuncia-proyecto-estrategico-para-impulsar-la-industria-de-la-construccion-industrializada-de-viviendas-en-nuble/,2026-03-23 16:34:15.688817,True
prefabricadassanta.wixsite.com,188,No description available,,,2026-03-23 16:34:27.312749,0.0,desconocida,laserena,https://prefabricadassanta.wixsite.com/laserena/54-mts,,,https://prefabricadassanta.wixsite.com/laserena/54-mts,2026-03-23 16:34:27.312753,True
josepha.cl,189,"Tamaño 54 m² Living Comedor Sí Cocina Sí Dormitorios 3 Baños 1 Aguas 4 Kit Inicial > Paneles perimetrales en madera pino dimensionado 2x3 en altura de 2.40 m. (pie derecho a 60 cm), revestidos con tinglado o media luna de 4, incluye barrera de vap...",,,2026-03-23 16:34:32.866406,0.0,desconocida,Josepha,https://www.josepha.cl/modelo-angol-54,,,https://www.josepha.cl/modelo-angol-54,2026-03-23 16:34:32.866410,True
cchc.cl,190,"Si necesitas ayuda, escríbenos a: [email protected]",,,2026-03-23 16:34:58.162399,0.0,desconocida,CChC,https://cchc.cl/w/noticias/cchc-destaca-el-rol-de-la-vivienda-industrializada-para-reducir-el-deficit-habitacional-y-mejorar-la-productividad,,,https://cchc.cl/w/noticias/cchc-destaca-el-rol-de-la-vivienda-industrializada-para-reducir-el-deficit-habitacional-y-mejorar-la-productividad,2026-03-23 16:34:58.162403,True
cl.techo.org,191,Inmobiliaria Social,+56 2838 7300,,2026-03-23 16:34:59.460917,0.0,desconocida,TECHO Chile,https://cl.techo.org/inmobiliaria-social/,info.chile@techo.org,,https://cl.techo.org/inmobiliaria-social/,2026-03-23 16:34:59.460922,True
biobiomadera.cl,192,"En la región las empresas dedicadas a la industria maderera representan una producción del 44% del total nacional, esto es, 3,4 millones de m3 equivalentes al 39,6% de la producción nacional de madera aserrada.",,,2026-03-23 16:35:06.981135,0.0,desconocida,BIOBIO MADERA,https://biobiomadera.cl/noticias/1236/,contacto@biobiomadera.cl,,https://biobiomadera.cl/noticias/1236/,2026-03-23 16:35:06.981140,True
casademadera.cl,193,"Esta casa prefabricada de diseño Modelo 2 Aguas de 52 m² es la combinación perfecta de funcionalidad y estilo, ideal para quienes buscan comodidad y calidad",+56 3946 4346,,2026-03-23 16:35:13.691117,0.0,prefabricada,Casa De Madera,https://casademadera.cl/casas-prefabricadas/,Contacto@casademadera.cl,,https://casademadera.cl/casas-prefabricadas/,2026-03-23 16:35:13.691121,True
ruralistic.cl,194,"Tiny House en Chile. Encuentra los mejores Modelos, Precios, Consejos y mucho más. ¡Cotiza tu Tiny house para tu parcela Ahora!",,,2026-03-23 16:35:21.738526,0.0,desconocida,Ruralistic,https://ruralistic.cl/otros-productos-servicios-2/tiny-house/,ruralistic24@gmail.com,,https://ruralistic.cl/otros-productos-servicios-2/tiny-house/,2026-03-23 16:35:21.738531,True
pintoreschiloe.cl,195,"Casas prefabricadas Chiloé: soluciones habitacionales rápidas, durables y adaptadas al clima austral. Tradición e innovación para su hogar ideal en el archipiélago.",+56 4054 7785,,2026-03-23 16:35:24.109878,0.0,modular,Pintores Chiloé,https://pintoreschiloe.cl/servicios-de-pintura-y-construccion/casas-prefabricadas-chiloe/,Hola@pintoreschiloe.clWhatsAppCorreo,,https://pintoreschiloe.cl/servicios-de-pintura-y-construccion/casas-prefabricadas-chiloe/,2026-03-23 16:35:24.109883,True
casaslongavi.cl,196,"Nos dedicamos a la venta y construcción de casas prefabricadas. Profesionalismo, calidad y compromiso son nuestro sello, construyendo sueños.",+56 20219081,,2026-03-23 16:35:35.224179,0.0,prefabricada,Casas Longavi,https://casaslongavi.cl/casas-longavi/,contacto@casaslongavi.cl,,https://casaslongavi.cl/casas-longavi/,2026-03-23 16:35:35.224183,True
negocioyconstruccion.cl,197,Casas prefabricadas de hormigón. El costo de construir una casa de prefabricado de hormigón en Chile es muy asequible. Cotiza.,+56 73357506,,2026-03-23 16:35:38.004433,0.0,SIP,"Negocio & Construcción | Prensa Digital con Revista, Radio y Catálogo CI",https://negocioyconstruccion.cl/item/viviendas-prefabricadas-de-hormigon-discovery-precast/,contacto@negocioyconstruccion.cl,,https://negocioyconstruccion.cl/item/viviendas-prefabricadas-de-hormigon-discovery-precast/,2026-03-23 16:35:38.004437,True
tinypaihuen.cl,198,"Ofrecemos soluciones modulares funcionales, orientadas hacia la sostenibilidad y la responsabilidad ambiental.",,,2026-03-23 16:35:43.275362,0.0,modular,Tiny Paihuen,https://tinypaihuen.cl/,,,https://tinypaihuen.cl/,2026-03-23 16:35:43.275366,True
spacewise.cl,199,"Contenedores en venta o arriendo, secos o refrigerados.",,,2026-03-23 16:35:56.638411,0.0,modular,SpaceWise,https://www.spacewise.cl/,ventas@spacewise.cl,,https://www.spacewise.cl/,2026-03-23 16:35:56.638416,True
prefabricadosrya.cl,200,Blue One Page Creative HTML5 Template,+56 87285303,,2026-03-23 16:36:00.114496,0.0,prefabricada,Casa Prefabricada RYA Requinoa Rancagua Rosario Mostazal Codegua Santa Cruz San Vicente Pichilemu Bucalemu,https://prefabricadosrya.cl/,contacto@prefabricadosrya.cl,,https://prefabricadosrya.cl/,2026-03-23 16:36:00.114500,True
fabricafv.cl,201,REINVERTIMOS EL 100% DE EXCEDENTES EN NUESTROS PROGRAMAS SOCIALES Y PROYECTOS DE INNOVACIÓN.,+56 3934 0169,,2026-03-23 16:36:13.182515,0.0,modular,Fabrica FV,https://www.fabricafv.cl/,info@fundacionvivienda.cl,,https://www.fabricafv.cl/,2026-03-23 16:36:13.182520,True
corfo.cl,202,"Somos la agencia del Gobierno de Chile, dependiente del Ministerio de Economía, Fomento y Turismo a cargo de apoyar el emprendimiento, la innovación y la competitividad en el país junto con fortalecer el capital humano y las capacidades tecnológicas.",+56 2631 8200,,2026-03-23 16:36:25.659423,0.0,desconocida,CORFO,https://www.corfo.cl/sites/Satellite?c=C_NoticiaNacional&cid=1476718650641&d=Touch&pagename=CorfoPortalPublico%2FC_NoticiaNacional%2FcorfoDetalleNoticiaNacionalWeb,contacto@corfo.cl,,https://www.corfo.cl/sites/Satellite?c=C_NoticiaNacional&cid=1476718650641&d=Touch&pagename=CorfoPortalPublico%2FC_NoticiaNacional%2FcorfoDetalleNoticiaNacionalWeb,2026-03-23 16:36:25.659427,True
biobiochile.cl,203,"En el marco de una iniciativa pÃºblico-privada -que involucra a la CÃ¡mara Chilena de la ConstrucciÃ³n (CChC), Corfo y el...",+56 9200 7888,,2026-03-23 16:36:27.327051,0.0,desconocida,BioBioChile - La Red de Prensa MÃ¡s Grande de Chile,https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/09/11/tiene-6-pisos-y-penthouse-asi-es-el-edificio-social-industrializado-que-se-levanto-en-un-dia-en-la-rm.shtml,,,https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/09/11/tiene-6-pisos-y-penthouse-asi-es-el-edificio-social-industrializado-que-se-levanto-en-un-dia-en-la-rm.shtml,2026-03-23 16:36:27.327056,True
casasrukalhue.cl,204,Tu hogar en las mejores manos,,,2026-03-23 16:36:38.980967,0.0,prefabricada,Rukalhue,https://casasrukalhue.cl/,,,https://casasrukalhue.cl/,2026-03-23 16:36:38.980971,True
constructoraubel.cl,205,Constructora Aubel presenta su servicio de Construcción de Casas Modulares; las cuales vienen a cambiar la forma de habitar y construir.,+56 9871 3705,,2026-03-23 16:36:52.042919,0.0,modular,Casas Modulares – Constructora Aubel,https://constructoraubel.cl/servicios/casas-modulares/,ventas@constructoraubel.cl,,https://constructoraubel.cl/servicios/casas-modulares/,2026-03-23 16:36:52.042924,True
casaschilesip.cl,206,Modelo Mediterránea 83 m² Living - Comedor 4 Habitaciones 2 Baños Más información Modelo Valparaíso 83 m² Living - Comedor 3 Habitaciones 2 Baños Más información ModeloLos Lagos 117 m² Living - Comedor 4 Habitaciones 2 Baños Más información Modelo...,+56 3929 1180,,2026-03-23 16:37:03.965394,0.0,SIP,casaschilesip -,https://casaschilesip.cl/,info@casaschilespa.cl,,https://casaschilesip.cl/,2026-03-23 16:37:03.965398,True
bcn.cl,207,Ley Chile,,,2026-03-23 16:37:04.448729,0.0,desconocida,www.bcn.cl/leychile,https://www.bcn.cl/leychile/navegar?idNorma=8201,,,https://www.bcn.cl/leychile/navegar?idNorma=8201,2026-03-23 16:37:04.448734,True
in.pinterest.com,208,This Pin was discovered by Angels Pascual Diago. Discover (and save!) your own Pins on Pinterest.,,,2026-03-23 16:37:08.201193,0.0,prefabricada,Pinterest,https://in.pinterest.com/pin/316800155062381950/,,,https://in.pinterest.com/pin/316800155062381950/,2026-03-23 16:37:08.201197,True
mediaguachile.cl,209,* Kit de instalación Gratis * Servicio de Despacho GRATIS a RM y 5ta región según políticas de despacho (ver DESPACHOS),+56 86676329,,2026-03-23 16:37:29.107792,0.0,prefabricada,CASA 54 mts2  KIT BASICO – Mediaguas Chile,https://www.mediaguachile.cl/casas-prefabricadas/casa-54-mts2-kit-basico/,,,https://www.mediaguachile.cl/casas-prefabricadas/casa-54-mts2-kit-basico/,2026-03-23 16:37:29.107796,True
